Model,TBS2204B
Firmware Version,v1.32.139

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.002
Sample Interval,1.6e-07
Filter Frequency,2e+08
Record Length,200000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH3
-1.37098e-02,0.151
-1.37096e-02,0.151391
-1.37094e-02,0.152336
-1.37093e-02,0.152523
-1.37091e-02,0.152586
-1.37090e-02,0.152453
-1.37088e-02,0.151844
-1.37086e-02,0.152156
-1.37085e-02,0.152695
-1.37083e-02,0.152922
-1.37082e-02,0.153
-1.37080e-02,0.152836
-1.37078e-02,0.15282
-1.37077e-02,0.152859
-1.37075e-02,0.152844
-1.37074e-02,0.15275
-1.37072e-02,0.15275
-1.37070e-02,0.152844
-1.37069e-02,0.152844
-1.37067e-02,0.152945
-1.37066e-02,0.152195
-1.37064e-02,0.152219
-1.37062e-02,0.151969
-1.37061e-02,0.150984
-1.37059e-02,0.150609
-1.37058e-02,0.150055
-1.37056e-02,0.149641
-1.37054e-02,0.148875
-1.37053e-02,0.147422
-1.37051e-02,0.146617
-1.37050e-02,0.145875
-1.37048e-02,0.144977
-1.37046e-02,0.144977
-1.37045e-02,0.144648
-1.37043e-02,0.143633
-1.37042e-02,0.142859
-1.37040e-02,0.14232
-1.37038e-02,0.141203
-1.37037e-02,0.140578
-1.37035e-02,0.14082
-1.37034e-02,0.141023
-1.37032e-02,0.141023
-1.37030e-02,0.140742
-1.37029e-02,0.140703
-1.37027e-02,0.141148
-1.37026e-02,0.141617
-1.37024e-02,0.142359
-1.37022e-02,0.142969
-1.37021e-02,0.1435
-1.37019e-02,0.143961
-1.37018e-02,0.1445
-1.37016e-02,0.145
-1.37014e-02,0.14575
-1.37013e-02,0.146398
-1.37011e-02,0.146789
-1.37010e-02,0.147359
-1.37008e-02,0.148008
-1.37006e-02,0.149359
-1.37005e-02,0.150563
-1.37003e-02,0.151758
-1.37002e-02,0.152688
-1.37000e-02,0.153031
-1.36998e-02,0.154055
-1.36997e-02,0.155125
-1.36995e-02,0.15618
-1.36994e-02,0.156898
-1.36992e-02,0.156945
-1.36990e-02,0.157898
-1.36989e-02,0.159719
-1.36987e-02,0.160875
-1.36986e-02,0.160773
-1.36984e-02,0.160773
-1.36982e-02,0.161563
-1.36981e-02,0.162313
-1.36979e-02,0.162523
-1.36978e-02,0.162672
-1.36976e-02,0.162531
-1.36974e-02,0.162805
-1.36973e-02,0.163086
-1.36971e-02,0.162477
-1.36970e-02,0.161563
-1.36968e-02,0.160602
-1.36966e-02,0.160422
-1.36965e-02,0.15968
-1.36963e-02,0.158445
-1.36962e-02,0.157578
-1.36960e-02,0.156
-1.36958e-02,0.155
-1.36957e-02,0.154039
-1.36955e-02,0.152305
-1.36954e-02,0.151023
-1.36952e-02,0.149758
-1.36950e-02,0.148922
-1.36949e-02,0.148125
-1.36947e-02,0.147203
-1.36946e-02,0.147
-1.36944e-02,0.146
-1.36942e-02,0.145
-1.36941e-02,0.144961
-1.36939e-02,0.144922
-1.36938e-02,0.144836
-1.36936e-02,0.144742
-1.36934e-02,0.143953
-1.36933e-02,0.143086
-1.36931e-02,0.143711
-1.36930e-02,0.144711
-1.36928e-02,0.144969
-1.36926e-02,0.144844
-1.36925e-02,0.144781
-1.36923e-02,0.144594
-1.36922e-02,0.144688
-1.36920e-02,0.144992
-1.36918e-02,0.145797
-1.36917e-02,0.146617
-1.36915e-02,0.146828
-1.36914e-02,0.147797
-1.36912e-02,0.147836
-1.36910e-02,0.148023
-1.36909e-02,0.148969
-1.36907e-02,0.148758
-1.36906e-02,0.148961
-1.36904e-02,0.149453
-1.36902e-02,0.15025
-1.36901e-02,0.150875
-1.36899e-02,0.150797
-1.36898e-02,0.150922
-1.36896e-02,0.151
-1.36894e-02,0.151063
-1.36893e-02,0.151492
-1.36891e-02,0.152328
-1.36890e-02,0.152531
-1.36888e-02,0.151648
-1.36886e-02,0.15132
-1.36885e-02,0.152172
-1.36883e-02,0.152469
-1.36882e-02,0.152602
-1.36880e-02,0.153
-1.36878e-02,0.152891
-1.36877e-02,0.15257
-1.36875e-02,0.152617
-1.36874e-02,0.15268
-1.36872e-02,0.152656
-1.36870e-02,0.152922
-1.36869e-02,0.152836
-1.36867e-02,0.152531
-1.36866e-02,0.152703
-1.36864e-02,0.15257
-1.36862e-02,0.151758
-1.36861e-02,0.151227
-1.36859e-02,0.151039
-1.36858e-02,0.15
-1.36856e-02,0.149609
-1.36854e-02,0.149617
-1.36853e-02,0.148961
-1.36851e-02,0.147953
-1.36850e-02,0.147063
-1.36848e-02,0.147008
-1.36846e-02,0.145961
-1.36845e-02,0.144586
-1.36843e-02,0.143938
-1.36842e-02,0.143352
-1.36840e-02,0.142781
-1.36838e-02,0.142359
-1.36837e-02,0.141625
-1.36835e-02,0.141422
-1.36834e-02,0.141344
-1.36832e-02,0.140656
-1.36830e-02,0.140352
-1.36829e-02,0.140555
-1.36827e-02,0.140719
-1.36826e-02,0.1405
-1.36824e-02,0.141227
-1.36822e-02,0.142445
-1.36821e-02,0.142852
-1.36819e-02,0.143523
-1.36818e-02,0.144539
-1.36816e-02,0.144781
-1.36814e-02,0.144578
-1.36813e-02,0.145711
-1.36811e-02,0.146914
-1.36810e-02,0.147156
-1.36808e-02,0.147953
-1.36806e-02,0.148797
-1.36805e-02,0.149742
-1.36803e-02,0.150641
-1.36802e-02,0.150898
-1.36800e-02,0.151992
-1.36798e-02,0.152992
-1.36797e-02,0.153719
-1.36795e-02,0.155008
-1.36794e-02,0.156281
-1.36792e-02,0.157
-1.36790e-02,0.157617
-1.36789e-02,0.158508
-1.36787e-02,0.158789
-1.36786e-02,0.159664
-1.36784e-02,0.160766
-1.36782e-02,0.161664
-1.36781e-02,0.162578
-1.36779e-02,0.162516
-1.36778e-02,0.162563
-1.36776e-02,0.162469
-1.36774e-02,0.162211
-1.36773e-02,0.162438
-1.36771e-02,0.162906
-1.36770e-02,0.162766
-1.36768e-02,0.161797
-1.36766e-02,0.161219
-1.36765e-02,0.160766
-1.36763e-02,0.15975
-1.36762e-02,0.159008
-1.36760e-02,0.158188
-1.36758e-02,0.157141
-1.36757e-02,0.156773
-1.36755e-02,0.155391
-1.36754e-02,0.153594
-1.36752e-02,0.152305
-1.36750e-02,0.150656
-1.36749e-02,0.149367
-1.36747e-02,0.148711
-1.36746e-02,0.148273
-1.36744e-02,0.147336
-1.36742e-02,0.146266
-1.36741e-02,0.145266
-1.36739e-02,0.144766
-1.36738e-02,0.144992
-1.36736e-02,0.14525
-1.36734e-02,0.145234
-1.36733e-02,0.144984
-1.36731e-02,0.144547
-1.36730e-02,0.144313
-1.36728e-02,0.14457
-1.36726e-02,0.143773
-1.36725e-02,0.143711
-1.36723e-02,0.144492
-1.36722e-02,0.144734
-1.36720e-02,0.14443
-1.36718e-02,0.144852
-1.36717e-02,0.145508
-1.36715e-02,0.145969
-1.36714e-02,0.146859
-1.36712e-02,0.146992
-1.36710e-02,0.147383
-1.36709e-02,0.148344
-1.36707e-02,0.148961
-1.36706e-02,0.149
-1.36704e-02,0.149625
-1.36702e-02,0.149859
-1.36701e-02,0.149258
-1.36699e-02,0.150031
-1.36698e-02,0.150797
-1.36696e-02,0.150633
-1.36694e-02,0.150789
-1.36693e-02,0.150945
-1.36691e-02,0.151219
-1.36690e-02,0.151805
-1.36688e-02,0.152445
-1.36686e-02,0.152531
-1.36685e-02,0.15257
-1.36683e-02,0.152688
-1.36682e-02,0.152344
-1.36680e-02,0.152367
-1.36678e-02,0.152633
-1.36677e-02,0.152648
-1.36675e-02,0.152414
-1.36674e-02,0.152352
-1.36672e-02,0.1525
-1.36670e-02,0.152727
-1.36669e-02,0.152992
-1.36667e-02,0.153203
-1.36666e-02,0.153047
-1.36664e-02,0.152703
-1.36662e-02,0.152641
-1.36661e-02,0.1525
-1.36659e-02,0.151719
-1.36658e-02,0.151109
-1.36656e-02,0.150922
-1.36654e-02,0.149867
-1.36653e-02,0.149508
-1.36651e-02,0.149531
-1.36650e-02,0.148195
-1.36648e-02,0.147109
-1.36646e-02,0.146781
-1.36645e-02,0.145883
-1.36643e-02,0.144859
-1.36642e-02,0.144766
-1.36640e-02,0.145
-1.36638e-02,0.143734
-1.36637e-02,0.142734
-1.36635e-02,0.143
-1.36634e-02,0.142281
-1.36632e-02,0.141281
-1.36630e-02,0.141
-1.36629e-02,0.1405
-1.36627e-02,0.140492
-1.36626e-02,0.140781
-1.36624e-02,0.141797
-1.36622e-02,0.142875
-1.36621e-02,0.142344
-1.36619e-02,0.142469
-1.36618e-02,0.142992
-1.36616e-02,0.143656
-1.36614e-02,0.144102
-1.36613e-02,0.144422
-1.36611e-02,0.145195
-1.36610e-02,0.145242
-1.36608e-02,0.145648
-1.36606e-02,0.146813
-1.36605e-02,0.147391
-1.36603e-02,0.148359
-1.36602e-02,0.150156
-1.36600e-02,0.150875
-1.36598e-02,0.151594
-1.36597e-02,0.152711
-1.36595e-02,0.153289
-1.36594e-02,0.154258
-1.36592e-02,0.155398
-1.36590e-02,0.156359
-1.36589e-02,0.156688
-1.36587e-02,0.157766
-1.36586e-02,0.159
-1.36584e-02,0.159
-1.36582e-02,0.15982
-1.36581e-02,0.160609
-1.36579e-02,0.161578
-1.36578e-02,0.16257
-1.36576e-02,0.162516
-1.36574e-02,0.162555
-1.36573e-02,0.162703
-1.36571e-02,0.162602
-1.36570e-02,0.162719
-1.36568e-02,0.162914
-1.36566e-02,0.162648
-1.36565e-02,0.162289
-1.36563e-02,0.16132
-1.36562e-02,0.159789
-1.36560e-02,0.159031
-1.36558e-02,0.158508
-1.36557e-02,0.157656
-1.36555e-02,0.156594
-1.36554e-02,0.155453
-1.36552e-02,0.154578
-1.36550e-02,0.153563
-1.36549e-02,0.151797
-1.36547e-02,0.150781
-1.36546e-02,0.15
-1.36544e-02,0.148516
-1.36542e-02,0.147375
-1.36541e-02,0.146883
-1.36539e-02,0.146578
-1.36538e-02,0.145563
-1.36536e-02,0.144953
-1.36534e-02,0.144969
-1.36533e-02,0.144992
-1.36531e-02,0.144977
-1.36530e-02,0.144344
-1.36528e-02,0.144094
-1.36526e-02,0.144742
-1.36525e-02,0.144977
-1.36523e-02,0.144977
-1.36522e-02,0.144773
-1.36520e-02,0.144719
-1.36518e-02,0.145453
-1.36517e-02,0.14525
-1.36515e-02,0.145117
-1.36514e-02,0.146148
-1.36512e-02,0.146992
-1.36510e-02,0.147422
-1.36509e-02,0.147313
-1.36507e-02,0.147117
-1.36506e-02,0.147773
-1.36504e-02,0.148758
-1.36502e-02,0.148992
-1.36501e-02,0.149594
-1.36499e-02,0.150289
-1.36498e-02,0.149914
-1.36496e-02,0.150211
-1.36494e-02,0.151148
-1.36493e-02,0.151156
-1.36491e-02,0.151
-1.36490e-02,0.151359
-1.36488e-02,0.151359
-1.36486e-02,0.151453
-1.36485e-02,0.152008
-1.36483e-02,0.151555
-1.36482e-02,0.151773
-1.36480e-02,0.152391
-1.36478e-02,0.152625
-1.36477e-02,0.15282
-1.36475e-02,0.152602
-1.36474e-02,0.152805
-1.36472e-02,0.152531
-1.36470e-02,0.152531
-1.36469e-02,0.153
-1.36467e-02,0.152992
-1.36466e-02,0.152586
-1.36464e-02,0.152602
-1.36462e-02,0.153016
-1.36461e-02,0.152781
-1.36459e-02,0.152797
-1.36458e-02,0.152297
-1.36456e-02,0.151125
-1.36454e-02,0.150852
-1.36453e-02,0.150797
-1.36451e-02,0.150016
-1.36450e-02,0.149234
-1.36448e-02,0.148445
-1.36446e-02,0.147742
-1.36445e-02,0.146648
-1.36443e-02,0.145805
-1.36442e-02,0.145945
-1.36440e-02,0.145453
-1.36438e-02,0.144281
-1.36437e-02,0.144
-1.36435e-02,0.14318
-1.36434e-02,0.142094
-1.36432e-02,0.142555
-1.36430e-02,0.142469
-1.36429e-02,0.1415
-1.36427e-02,0.140492
-1.36426e-02,0.140727
-1.36424e-02,0.141211
-1.36422e-02,0.141094
-1.36421e-02,0.141109
-1.36419e-02,0.141797
-1.36418e-02,0.142523
-1.36416e-02,0.142711
-1.36414e-02,0.14325
-1.36413e-02,0.14425
-1.36411e-02,0.144766
-1.36410e-02,0.145
-1.36408e-02,0.146008
-1.36406e-02,0.146664
-1.36405e-02,0.147109
-1.36403e-02,0.147984
-1.36402e-02,0.148703
-1.36400e-02,0.149195
-1.36398e-02,0.149844
-1.36397e-02,0.151445
-1.36395e-02,0.152414
-1.36394e-02,0.15257
-1.36392e-02,0.153867
-1.36390e-02,0.154867
-1.36389e-02,0.156008
-1.36387e-02,0.157453
-1.36386e-02,0.15843
-1.36384e-02,0.158984
-1.36382e-02,0.15907
-1.36381e-02,0.160063
-1.36379e-02,0.160992
-1.36378e-02,0.16157
-1.36376e-02,0.162117
-1.36374e-02,0.162398
-1.36373e-02,0.16282
-1.36371e-02,0.163234
-1.36370e-02,0.163188
-1.36368e-02,0.162922
-1.36366e-02,0.162766
-1.36365e-02,0.162227
-1.36363e-02,0.162227
-1.36362e-02,0.161766
-1.36360e-02,0.160781
-1.36358e-02,0.159789
-1.36357e-02,0.158813
-1.36355e-02,0.158805
-1.36354e-02,0.157688
-1.36352e-02,0.15593
-1.36350e-02,0.154352
-1.36349e-02,0.153094
-1.36347e-02,0.152
-1.36346e-02,0.151
-1.36344e-02,0.150227
-1.36342e-02,0.149242
-1.36341e-02,0.147992
-1.36339e-02,0.146203
-1.36338e-02,0.145656
-1.36336e-02,0.145453
-1.36334e-02,0.144906
-1.36333e-02,0.144898
-1.36331e-02,0.145
-1.36330e-02,0.144859
-1.36328e-02,0.144859
-1.36326e-02,0.144961
-1.36325e-02,0.144758
-1.36323e-02,0.144797
-1.36322e-02,0.145
-1.36320e-02,0.145219
-1.36318e-02,0.144984
-1.36317e-02,0.144922
-1.36315e-02,0.145344
-1.36314e-02,0.145766
-1.36312e-02,0.146234
-1.36310e-02,0.146641
-1.36309e-02,0.147
-1.36307e-02,0.147758
-1.36306e-02,0.147805
-1.36304e-02,0.147859
-1.36302e-02,0.148617
-1.36301e-02,0.14882
-1.36299e-02,0.149164
-1.36298e-02,0.150047
-1.36296e-02,0.150867
-1.36294e-02,0.150961
-1.36293e-02,0.151195
-1.36291e-02,0.15118
-1.36290e-02,0.150969
-1.36288e-02,0.151008
-1.36286e-02,0.151234
-1.36285e-02,0.151289
-1.36283e-02,0.152039
-1.36282e-02,0.152789
-1.36280e-02,0.152648
-1.36278e-02,0.15275
-1.36277e-02,0.152531
-1.36275e-02,0.152633
-1.36274e-02,0.153
-1.36272e-02,0.152992
-1.36270e-02,0.153
-1.36269e-02,0.153
-1.36267e-02,0.153
-1.36266e-02,0.152703
-1.36264e-02,0.152461
-1.36262e-02,0.15275
-1.36261e-02,0.152992
-1.36259e-02,0.15268
-1.36258e-02,0.152281
-1.36256e-02,0.152406
-1.36254e-02,0.151836
-1.36253e-02,0.150773
-1.36251e-02,0.150742
-1.36250e-02,0.150125
-1.36248e-02,0.149125
-1.36246e-02,0.148859
-1.36245e-02,0.147969
-1.36243e-02,0.147109
-1.36242e-02,0.146844
-1.36240e-02,0.146008
-1.36238e-02,0.145164
-1.36237e-02,0.144953
-1.36235e-02,0.144188
-1.36234e-02,0.143133
-1.36232e-02,0.142906
-1.36230e-02,0.142664
-1.36229e-02,0.142633
-1.36227e-02,0.142242
-1.36226e-02,0.140914
-1.36224e-02,0.140648
-1.36222e-02,0.140883
-1.36221e-02,0.141094
-1.36219e-02,0.141406
-1.36218e-02,0.141445
-1.36216e-02,0.142211
-1.36214e-02,0.142727
-1.36213e-02,0.142797
-1.36211e-02,0.1435
-1.36210e-02,0.144336
-1.36208e-02,0.144813
-1.36206e-02,0.145508
-1.36205e-02,0.146555
-1.36203e-02,0.147195
-1.36202e-02,0.14743
-1.36200e-02,0.148234
-1.36198e-02,0.149148
-1.36197e-02,0.150094
-1.36195e-02,0.150945
-1.36194e-02,0.151758
-1.36192e-02,0.152773
-1.36190e-02,0.153648
-1.36189e-02,0.154414
-1.36187e-02,0.15507
-1.36186e-02,0.156281
-1.36184e-02,0.157164
-1.36182e-02,0.158109
-1.36181e-02,0.159023
-1.36179e-02,0.159891
-1.36178e-02,0.160789
-1.36176e-02,0.161523
-1.36174e-02,0.162461
-1.36173e-02,0.162898
-1.36171e-02,0.162984
-1.36170e-02,0.162813
-1.36168e-02,0.162578
-1.36166e-02,0.163281
-1.36165e-02,0.163555
-1.36163e-02,0.163047
-1.36162e-02,0.162477
-1.36160e-02,0.161539
-1.36158e-02,0.161055
-1.36157e-02,0.16068
-1.36155e-02,0.159875
-1.36154e-02,0.158359
-1.36152e-02,0.157164
-1.36150e-02,0.156367
-1.36149e-02,0.155094
-1.36147e-02,0.153742
-1.36146e-02,0.1525
-1.36144e-02,0.1515
-1.36142e-02,0.151
-1.36141e-02,0.149727
-1.36139e-02,0.147727
-1.36138e-02,0.147
-1.36136e-02,0.14675
-1.36134e-02,0.14575
-1.36133e-02,0.145
-1.36131e-02,0.145094
-1.36130e-02,0.145008
-1.36128e-02,0.144164
-1.36126e-02,0.143766
-1.36125e-02,0.14432
-1.36123e-02,0.144031
-1.36122e-02,0.144086
-1.36120e-02,0.144453
-1.36118e-02,0.144375
-1.36117e-02,0.144766
-1.36115e-02,0.144969
-1.36114e-02,0.145328
-1.36112e-02,0.145984
-1.36110e-02,0.146547
-1.36109e-02,0.14675
-1.36107e-02,0.147086
-1.36106e-02,0.147227
-1.36104e-02,0.147695
-1.36102e-02,0.14832
-1.36101e-02,0.148352
-1.36099e-02,0.148719
-1.36098e-02,0.149047
-1.36096e-02,0.149656
-1.36094e-02,0.150586
-1.36093e-02,0.150828
-1.36091e-02,0.150727
-1.36090e-02,0.150883
-1.36088e-02,0.151531
-1.36086e-02,0.151523
-1.36085e-02,0.151375
-1.36083e-02,0.151383
-1.36082e-02,0.151844
-1.36080e-02,0.152445
-1.36078e-02,0.152188
-1.36077e-02,0.152547
-1.36075e-02,0.152953
-1.36074e-02,0.152992
-1.36072e-02,0.152594
-1.36070e-02,0.152594
-1.36069e-02,0.152992
-1.36067e-02,0.152992
-1.36066e-02,0.153008
-1.36064e-02,0.153008
-1.36062e-02,0.152992
-1.36061e-02,0.152766
-1.36059e-02,0.152773
-1.36058e-02,0.153
-1.36056e-02,0.153
-1.36054e-02,0.152695
-1.36053e-02,0.151867
-1.36051e-02,0.151414
-1.36050e-02,0.151227
-1.36048e-02,0.150977
-1.36046e-02,0.150805
-1.36045e-02,0.149813
-1.36043e-02,0.148766
-1.36042e-02,0.147766
-1.36040e-02,0.146445
-1.36038e-02,0.145711
-1.36037e-02,0.145422
-1.36035e-02,0.144938
-1.36034e-02,0.144445
-1.36032e-02,0.143883
-1.36030e-02,0.143234
-1.36029e-02,0.142516
-1.36027e-02,0.141766
-1.36026e-02,0.141625
-1.36024e-02,0.141547
-1.36022e-02,0.141195
-1.36021e-02,0.141797
-1.36019e-02,0.141797
-1.36018e-02,0.142008
-1.36016e-02,0.143
-1.36014e-02,0.143
-1.36013e-02,0.142766
-1.36011e-02,0.143094
-1.36010e-02,0.14357
-1.36008e-02,0.144023
-1.36006e-02,0.144633
-1.36005e-02,0.145398
-1.36003e-02,0.146133
-1.36002e-02,0.146578
-1.36000e-02,0.1475
-1.35998e-02,0.148508
-1.35997e-02,0.149039
-1.35995e-02,0.149578
-1.35994e-02,0.150555
-1.35992e-02,0.151539
-1.35990e-02,0.152523
-1.35989e-02,0.153797
-1.35987e-02,0.154117
-1.35986e-02,0.154633
-1.35984e-02,0.156297
-1.35982e-02,0.157469
-1.35981e-02,0.158203
-1.35979e-02,0.158578
-1.35978e-02,0.159539
-1.35976e-02,0.160531
-1.35974e-02,0.1615
-1.35973e-02,0.161789
-1.35971e-02,0.162047
-1.35970e-02,0.162906
-1.35968e-02,0.163008
-1.35966e-02,0.163063
-1.35965e-02,0.162758
-1.35963e-02,0.162703
-1.35962e-02,0.162719
-1.35960e-02,0.162719
-1.35958e-02,0.162203
-1.35957e-02,0.160977
-1.35955e-02,0.16
-1.35954e-02,0.159188
-1.35952e-02,0.158211
-1.35950e-02,0.157313
-1.35949e-02,0.157063
-1.35947e-02,0.155742
-1.35946e-02,0.153773
-1.35944e-02,0.152172
-1.35942e-02,0.151141
-1.35941e-02,0.15
-1.35939e-02,0.148984
-1.35938e-02,0.148258
-1.35936e-02,0.147031
-1.35934e-02,0.146727
-1.35933e-02,0.146414
-1.35931e-02,0.145445
-1.35930e-02,0.145156
-1.35928e-02,0.145195
-1.35926e-02,0.144961
-1.35925e-02,0.144688
-1.35923e-02,0.144766
-1.35922e-02,0.144578
-1.35920e-02,0.144125
-1.35918e-02,0.144344
-1.35917e-02,0.144609
-1.35915e-02,0.144586
-1.35914e-02,0.144766
-1.35912e-02,0.144992
-1.35910e-02,0.145023
-1.35909e-02,0.14568
-1.35907e-02,0.146531
-1.35906e-02,0.147055
-1.35904e-02,0.147508
-1.35902e-02,0.148164
-1.35901e-02,0.148391
-1.35899e-02,0.148445
-1.35898e-02,0.149086
-1.35896e-02,0.150055
-1.35894e-02,0.149898
-1.35893e-02,0.150047
-1.35891e-02,0.150992
-1.35890e-02,0.151
-1.35888e-02,0.151
-1.35886e-02,0.151148
-1.35885e-02,0.151164
-1.35883e-02,0.151422
-1.35882e-02,0.152078
-1.35880e-02,0.152313
-1.35878e-02,0.152656
-1.35877e-02,0.152711
-1.35875e-02,0.152258
-1.35874e-02,0.152461
-1.35872e-02,0.152898
-1.35870e-02,0.152641
-1.35869e-02,0.152641
-1.35867e-02,0.152727
-1.35866e-02,0.152633
-1.35864e-02,0.152555
-1.35862e-02,0.152664
-1.35861e-02,0.152508
-1.35859e-02,0.152414
-1.35858e-02,0.152922
-1.35856e-02,0.152852
-1.35854e-02,0.152508
-1.35853e-02,0.152359
-1.35851e-02,0.152422
-1.35850e-02,0.151531
-1.35848e-02,0.150797
-1.35846e-02,0.150266
-1.35845e-02,0.149398
-1.35843e-02,0.148914
-1.35842e-02,0.148469
-1.35840e-02,0.147703
-1.35838e-02,0.146641
-1.35837e-02,0.145625
-1.35835e-02,0.145141
-1.35834e-02,0.144703
-1.35832e-02,0.143633
-1.35830e-02,0.143172
-1.35829e-02,0.142828
-1.35827e-02,0.141773
-1.35826e-02,0.140844
-1.35824e-02,0.140789
-1.35822e-02,0.140633
-1.35821e-02,0.140438
-1.35819e-02,0.140547
-1.35818e-02,0.14075
-1.35816e-02,0.141203
-1.35814e-02,0.141461
-1.35813e-02,0.141477
-1.35811e-02,0.142219
-1.35810e-02,0.143242
-1.35808e-02,0.143969
-1.35806e-02,0.144492
-1.35805e-02,0.144781
-1.35803e-02,0.145211
-1.35802e-02,0.146
-1.35800e-02,0.146773
-1.35798e-02,0.147016
-1.35797e-02,0.147953
-1.35795e-02,0.149305
-1.35794e-02,0.149617
-1.35792e-02,0.150234
-1.35790e-02,0.151695
-1.35789e-02,0.15268
-1.35787e-02,0.153883
-1.35786e-02,0.154883
-1.35784e-02,0.155789
-1.35782e-02,0.156641
-1.35781e-02,0.156852
-1.35779e-02,0.157477
-1.35778e-02,0.158461
-1.35776e-02,0.159344
-1.35774e-02,0.16
-1.35773e-02,0.160992
-1.35771e-02,0.16193
-1.35770e-02,0.162414
-1.35768e-02,0.162609
-1.35766e-02,0.162766
-1.35765e-02,0.163195
-1.35763e-02,0.16307
-1.35762e-02,0.162883
-1.35760e-02,0.162898
-1.35758e-02,0.162672
-1.35757e-02,0.161813
-1.35755e-02,0.160844
-1.35754e-02,0.159836
-1.35752e-02,0.158828
-1.35750e-02,0.158594
-1.35749e-02,0.158023
-1.35747e-02,0.156422
-1.35746e-02,0.154938
-1.35744e-02,0.154258
-1.35742e-02,0.153227
-1.35741e-02,0.151609
-1.35739e-02,0.150859
-1.35738e-02,0.149961
-1.35736e-02,0.148
-1.35734e-02,0.147148
-1.35733e-02,0.147133
-1.35731e-02,0.146531
-1.35730e-02,0.145789
-1.35728e-02,0.14525
-1.35726e-02,0.144992
-1.35725e-02,0.144773
-1.35723e-02,0.144773
-1.35722e-02,0.14475
-1.35720e-02,0.144477
-1.35718e-02,0.144328
-1.35717e-02,0.144383
-1.35715e-02,0.144594
-1.35714e-02,0.144609
-1.35712e-02,0.144797
-1.35710e-02,0.146
-1.35709e-02,0.14657
-1.35707e-02,0.146359
-1.35706e-02,0.146789
-1.35704e-02,0.147188
-1.35702e-02,0.14818
-1.35701e-02,0.14882
-1.35699e-02,0.148789
-1.35698e-02,0.14893
-1.35696e-02,0.149125
-1.35694e-02,0.149602
-1.35693e-02,0.150367
-1.35691e-02,0.150922
-1.35690e-02,0.150992
-1.35688e-02,0.150992
-1.35686e-02,0.151008
-1.35685e-02,0.151641
-1.35683e-02,0.15207
-1.35682e-02,0.151891
-1.35680e-02,0.152133
-1.35678e-02,0.151859
-1.35677e-02,0.151938
-1.35675e-02,0.152359
-1.35674e-02,0.151945
-1.35672e-02,0.152297
-1.35670e-02,0.15232
-1.35669e-02,0.152094
-1.35667e-02,0.152727
-1.35666e-02,0.152992
-1.35664e-02,0.152938
-1.35662e-02,0.152953
-1.35661e-02,0.153008
-1.35659e-02,0.152977
-1.35658e-02,0.152547
-1.35656e-02,0.15257
-1.35654e-02,0.153
-1.35653e-02,0.152172
-1.35651e-02,0.15218
-1.35650e-02,0.152008
-1.35648e-02,0.150992
-1.35646e-02,0.150992
-1.35645e-02,0.150891
-1.35643e-02,0.149914
-1.35642e-02,0.148828
-1.35640e-02,0.148789
-1.35638e-02,0.148
-1.35637e-02,0.147
-1.35635e-02,0.146906
-1.35634e-02,0.145922
-1.35632e-02,0.144758
-1.35630e-02,0.143766
-1.35629e-02,0.143234
-1.35627e-02,0.143
-1.35626e-02,0.142531
-1.35624e-02,0.142742
-1.35622e-02,0.142758
-1.35621e-02,0.14275
-1.35619e-02,0.141984
-1.35618e-02,0.141008
-1.35616e-02,0.141719
-1.35614e-02,0.141719
-1.35613e-02,0.142
-1.35611e-02,0.142766
-1.35610e-02,0.142766
-1.35608e-02,0.143
-1.35606e-02,0.143789
-1.35605e-02,0.144555
-1.35603e-02,0.144586
-1.35602e-02,0.145609
-1.35600e-02,0.146563
-1.35598e-02,0.146773
-1.35597e-02,0.147539
-1.35595e-02,0.148555
-1.35594e-02,0.149148
-1.35592e-02,0.149742
-1.35590e-02,0.150617
-1.35589e-02,0.15157
-1.35587e-02,0.15257
-1.35586e-02,0.15382
-1.35584e-02,0.154828
-1.35582e-02,0.155375
-1.35581e-02,0.156375
-1.35579e-02,0.157242
-1.35578e-02,0.158102
-1.35576e-02,0.158961
-1.35574e-02,0.15918
-1.35573e-02,0.159742
-1.35571e-02,0.161508
-1.35570e-02,0.162875
-1.35568e-02,0.163
-1.35566e-02,0.162797
-1.35565e-02,0.162813
-1.35563e-02,0.162703
-1.35562e-02,0.162703
-1.35560e-02,0.163008
-1.35558e-02,0.162875
-1.35557e-02,0.162695
-1.35555e-02,0.161992
-1.35554e-02,0.161125
-1.35552e-02,0.160828
-1.35550e-02,0.159719
-1.35549e-02,0.158125
-1.35547e-02,0.156922
-1.35546e-02,0.156148
-1.35544e-02,0.155156
-1.35542e-02,0.153883
-1.35541e-02,0.152234
-1.35539e-02,0.151203
-1.35538e-02,0.150648
-1.35536e-02,0.149
-1.35534e-02,0.148219
-1.35533e-02,0.14757
-1.35531e-02,0.146195
-1.35530e-02,0.145641
-1.35528e-02,0.1455
-1.35526e-02,0.144969
-1.35525e-02,0.14482
-1.35523e-02,0.144617
-1.35522e-02,0.144023
-1.35520e-02,0.14443
-1.35518e-02,0.144875
-1.35517e-02,0.144641
-1.35515e-02,0.144234
-1.35514e-02,0.144273
-1.35512e-02,0.144609
